"*STITCH,-4.791424,-24.327436"
"*STITCH,-3.4222336,-24.627756"
"*STITCH,-2.0375886,-24.840218"
"*STITCH,-0.6430538,-24.96435"
"*STITCH,0.7557906,-25.0"
"*STITCH,2.1534562,-24.947327"
"*STITCH,3.5444613,-24.806778"
"*STITCH,4.9233847,-24.579107"
"*STITCH,6.2848787,-24.265354"
"*STITCH,7.623678,-23.86685"
"*STITCH,8.934559,-23.385218"
"*STITCH,10.212446,-22.822357"
"*STITCH,11.452371,-22.180433"
"*STITCH,12.649484,-21.46189"
"*STITCH,13.799021,-20.669464"
"*STITCH,14.896401,-19.806143"
"*STITCH,15.937227,-18.875137"
"*STITCH,16.91722,-17.879951"
"*STITCH,17.83227,-16.82437"
"*STITCH,18.678493,-15.712376"
"*STITCH,19.452185,-14.548216"
"*STITCH,20.149876,-13.336351"
"*STITCH,20.768291,-12.0815325"
"*STITCH,21.30441,-10.788711"
"*STITCH,21.7555,-9.462998"
"*STITCH,22.11905,-8.109834"
"*STITCH,22.392872,-6.7347574"
"*STITCH,22.57504,-5.3436255"
"*STITCH,22.663992,-3.942348"
"*STITCH,22.658472,-2.5371406"
"*STITCH,22.557585,-1.1343423"
"*STITCH,22.360811,0.25954503"
"*STITCH,22.06805,1.6378684"
"*STITCH,21.679571,2.9938302"
"*STITCH,21.196102,4.320542"
"*STITCH,20.618849,5.6109996"
"*STITCH,19.949495,6.858089"
"*STITCH,19.190222,8.05465"
"*STITCH,18.343779,9.193541"
"*STITCH,17.41347,10.267573"
"*STITCH,16.403124,11.269615"
"*STITCH,15.317318,12.19256"
"*STITCH,14.161249,13.029451"
"*STITCH,12.940748,13.773492"
"*STITCH,11.662362,14.418125"
"*STITCH,10.333397,14.957087"
"*STITCH,8.961977,15.384415"
"*STITCH,7.5570064,15.694621"
"*STITCH,6.128125,15.882815"
"*STITCH,4.68585,15.944704"
"*STITCH,3.2414978,15.87679"
"*STITCH,1.8071862,15.676495"
"*STITCH,0.3958885,15.342304"
"*STITCH,-0.9787779,14.873959"
"*STITCH,-2.302496,14.272664"
"*STITCH,-3.5604796,13.541265"
"*STITCH,-4.7376685,12.684387"
"*STITCH,-5.818843,11.708818"
"*STITCH,-6.7890825,10.623513"
